DateHeure,P_NET_TRAFO,V_avg_trafo,P_TENNIS,V_avg_tennis
2020-09-26 15:15:00,23244.0,239.1,-32650.0,240.32204955018173
2020-09-26 15:30:00,12386.0,239.09,-23380.0,239.83707532406243
2020-09-26 15:45:00,12672.0,239.35,-25010.0,240.1315239613492
2020-09-26 16:00:00,15304.0,239.37,-25460.0,240.4779341228629
2020-09-26 16:15:00,22912.0,239.76,-24340.0,239.93522486982468
2020-09-26 16:30:00,21417.0,239.66,-20520.0,238.7170158018346
2020-09-26 16:45:00,18891.0,239.21,-15150.0,238.1281185272612
2020-09-26 17:00:00,18048.0,239.85,-11670.0,237.4641657176931
2020-09-26 17:15:00,16230.0,239.53,-8610.0,237.37178967462276
2020-09-26 17:30:00,29859.0,238.61,-7010.0,237.00228550234138
2020-09-26 17:45:00,20713.0,238.32,-5880.0,234.34070076137718
2020-09-26 18:00:00,13209.0,239.34,-4270.0,235.5820038401349
2020-09-26 18:15:00,13579.0,239.57,-2700.0,236.93300347003864
2020-09-26 18:30:00,8190.0,238.65,-2130.0,236.8290804215845
2020-09-26 18:45:00,10290.0,238.98,-1940.0,236.77711889735744
2020-09-26 19:00:00,11106.0,239.89,-1350.0,236.52308477891398
2020-09-26 19:15:00,8935.0,239.17,-440.0,237.48725972846063
2020-09-26 19:30:00,10984.0,239.44,120.0,236.95609748080625
2020-09-26 19:45:00,9364.0,239.65,100.0,236.81175991350884
2020-09-26 20:00:00,14111.0,239.65,0.0,237.2678666261686
2020-09-26 20:15:00,14750.0,239.96,0.0,236.71938387043846
2020-09-26 20:30:00,12150.0,240.0,0.0,236.91568296196297
2020-09-26 20:45:00,11258.0,240.13,0.0,237.21590510194162
2020-09-26 21:00:00,10688.0,239.84,0.0,237.42952470154168
2020-09-26 21:15:00,7746.0,240.0,0.0,237.27364012886056
2020-09-26 21:30:00,8748.0,240.56,0.0,237.8856314142015
2020-09-26 21:45:00,7418.0,240.64,0.0,238.2840030999424
2020-09-26 22:00:00,5968.0,239.64,0.0,238.31864411609368
2020-09-26 22:15:00,5835.0,239.81,0.0,237.7586143549798
2020-09-26 22:30:00,5028.0,239.69,0.0,237.92027243035287
2020-09-26 22:45:00,4726.0,240.25,0.0,238.0299689814989
2020-09-26 23:00:00,4917.0,240.19,0.0,238.60154574799662
2020-09-26 23:15:00,4544.0,240.37,0.0,238.5207167103101
2020-09-26 23:30:00,4429.0,240.29,0.0,238.7112422991427
2020-09-26 23:45:00,5025.0,239.77,0.0,238.7170158018346
2020-09-27 00:00:00,3936.0,238.87,0.0,238.04151598688276
2020-09-27 00:15:00,3884.0,238.38,0.0,237.5623152634553
2020-09-27 00:30:00,4123.0,238.08,0.0,236.58659330852487
2020-09-27 00:45:00,4145.0,238.26,0.0,236.56927280044917
2020-09-27 01:00:00,4119.0,237.85,0.0,236.92722996734676
2020-09-27 01:15:00,4199.0,238.13,0.0,236.32678568738956
2020-09-27 01:30:00,4301.0,238.25,0.0,236.63278133006006
2020-09-27 01:45:00,4358.0,238.28,0.0,236.7424778812061
2020-09-27 02:00:00,4318.0,238.12,0.0,236.77134539466562
2020-09-27 02:15:00,4339.0,238.29,0.0,236.66164884351952
2020-09-27 02:30:00,4025.0,238.14,0.0,236.8406274269683
2020-09-27 02:45:00,4399.0,238.34,0.0,236.86949494042773
2020-09-27 03:00:00,4162.0,238.25,0.0,236.88104194581157
2020-09-27 03:15:00,4193.0,238.0,0.0,237.07734103733605
2020-09-27 03:30:00,4478.0,237.91,0.0,236.48267026007076
2020-09-27 03:45:00,4210.0,238.03,0.0,236.53463178429783
2020-09-27 04:00:00,4345.0,237.9,0.0,236.71361036774655
2020-09-27 04:15:00,4177.0,237.85,0.0,236.34987969815708
2020-09-27 04:30:00,4343.0,237.57,0.0,236.30369167662198
2020-09-27 04:45:00,4238.0,237.51,0.0,236.13048659586502
2020-09-27 05:00:00,4206.0,237.7,0.0,236.0554310608704
2020-09-27 05:15:00,6271.0,237.82,0.0,236.30946517931386
2020-09-27 05:30:00,6341.0,238.78,0.0,236.09007207702183
2020-09-27 05:45:00,6516.0,238.88,0.0,236.95032397811437
2020-09-27 06:00:00,5091.0,239.29,0.0,237.09466154541173
2020-09-27 06:15:00,4265.0,239.71,0.0,237.9953279653476
2020-09-27 06:30:00,4251.0,238.98,0.0,238.29555010532616
2020-09-27 06:45:00,4362.0,238.74,0.0,237.63737079845
2020-09-27 07:00:00,4302.0,239.32,0.0,237.45261871230932
2020-09-27 07:15:00,2958.0,239.09,0.0,237.63737079845
2020-09-27 07:30:00,3200.0,239.01,-800.0,237.7528408522879
2020-09-27 07:45:00,3261.0,238.85,-1340.0,237.82789638728252
2020-09-27 08:00:00,2922.0,238.97,-2160.0,237.77593486305545
2020-09-27 08:15:00,2803.0,238.91,-3470.0,238.2204945703315
2020-09-27 08:30:00,4294.0,238.83,-5810.0,238.31287061340183
2020-09-27 08:45:00,4543.0,238.58,-8420.0,238.62463975876426
2020-09-27 09:00:00,10340.0,238.92,-10270.0,238.46298168339112
2020-09-27 09:15:00,9578.0,239.13,-11880.0,238.41102015916408
2020-09-27 09:30:00,7384.0,239.38,-15200.0,238.80361834221299
2020-09-27 09:45:00,9476.0,239.68,-22110.0,239.99295989674368
2020-09-27 10:00:00,13704.0,239.92,-27760.0,240.78970326822534
2020-09-27 10:15:00,18184.0,240.1,-29390.0,241.35550653203117
2020-09-27 10:30:00,29904.0,240.41,-29690.0,240.9398143382146
2020-09-27 10:45:00,4199.0,240.34,-35820.0,240.92826733283084
2020-09-27 11:00:00,29334.0,239.44,-66490.0,246.4535094089756
2020-09-27 11:15:00,37890.0,239.13,-69170.0,245.8126506101751
2020-09-27 11:30:00,32626.0,238.79,-58370.0,244.70413809333095
2020-09-27 11:45:00,18191.0,238.7,-53530.0,243.54366405225983
2020-09-27 12:00:00,29320.0,239.08,-63950.0,244.54248001795793
2020-09-27 12:15:00,28705.0,239.85,-62780.0,245.14292429791516
2020-09-27 12:30:00,21944.0,240.08,-67850.0,246.28030432821868
2020-09-27 12:45:00,27264.0,240.3,-77420.0,247.8968850819496
2020-09-27 13:00:00,44474.0,239.92,-83760.0,249.2998462360804
2020-09-27 13:15:00,40785.0,240.3,-71020.0,247.19251775353828
2020-09-27 13:30:00,28348.0,240.09,-59660.0,246.13019325822938
2020-09-27 13:45:00,19206.0,240.24,-59000.0,246.11287275015368
2020-09-27 14:00:00,43194.0,240.48,-73410.0,247.873791071182
2020-09-27 14:15:00,28453.0,240.23,-53390.0,245.68563355095336
2020-09-27 14:30:00,18577.0,240.32,-43590.0,244.02286477568725
2020-09-27 14:45:00,19943.0,240.65,-46300.0,244.88311667677974
2020-09-27 15:00:00,25848.0,240.64,-47120.0,245.2930353679044
2020-09-27 15:15:00,10230.0,240.74,-44780.0,244.43855696950374
2020-09-27 15:30:00,28016.0,239.54,-63150.0,247.11746221854364
2020-09-27 15:45:00,33763.0,239.21,-55770.0,245.593257507883
2020-09-27 16:00:00,21598.0,239.07,-36530.0,242.77578819423763
2020-09-27 16:15:00,14654.0,238.87,-32560.0,241.51716460740425
2020-09-27 16:30:00,23443.0,238.5,-34150.0,241.3439595266473
2020-09-27 16:45:00,14077.0,238.59,-23110.0,239.72160527022453
2020-09-27 17:00:00,9863.0,239.05,-19730.0,239.47334465447295
2020-09-27 17:15:00,14718.0,238.69,-22830.0,240.2239000044195
2020-09-27 17:30:00,18370.0,238.29,-20850.0,239.40406262217024
2020-09-27 17:45:00,13224.0,238.04,-14260.0,238.191627056872
2020-09-27 18:00:00,9906.0,238.44,-9630.0,237.82212288459067
2020-09-27 18:15:00,8759.0,238.57,-8280.0,237.65469130652568
2020-09-27 18:30:00,7514.0,237.83,-7770.0,237.82212288459067
2020-09-27 18:45:00,7458.0,238.68,-6990.0,237.354469166547
2020-09-27 19:00:00,8675.0,239.02,-5920.0,238.26090908917482
2020-09-27 19:15:00,7409.0,238.71,-3270.0,238.4341141699317
2020-09-27 19:30:00,5218.0,238.11,-80.0,237.49880673384445
2020-09-27 19:45:00,5142.0,238.69,110.0,236.62123432467618
2020-09-27 20:00:00,5306.0,240.22,0.0,237.5854092742229
2020-09-27 20:15:00,4902.0,239.83,0.0,239.02301144450507
2020-09-27 20:30:00,5147.0,239.95,0.0,238.67082778029942
2020-09-27 20:45:00,4856.0,238.94,0.0,238.5495842237696
2020-09-27 21:00:00,5089.0,239.03,0.0,237.93181943573668
2020-09-27 21:15:00,4953.0,239.32,0.0,237.83944339266637
2020-09-27 21:30:00,5381.0,239.87,0.0,237.9491399438124
2020-09-27 21:45:00,5561.0,238.96,0.0,238.5726782345372
2020-09-27 22:00:00,5741.0,239.04,0.0,237.6258237930662
2020-09-27 22:15:00,4725.0,238.46,0.0,237.6085032849905
2020-09-27 22:30:00,4355.0,238.17,0.0,237.01960601041702
2020-09-27 22:45:00,4411.0,238.36,0.0,237.07156753464412
2020-09-27 23:00:00,4461.0,238.83,0.0,236.9965119996495
2020-09-27 23:15:00,4751.0,238.95,0.0,237.5969562796067
2020-09-27 23:30:00,4716.0,238.93,0.0,237.41797769615795
2020-09-27 23:45:00,4125.0,238.87,0.0,237.57386226883912
2020-09-28 00:00:00,4011.0,238.1,0.0,237.49880673384445
2020-09-28 00:15:00,5011.0,238.85,0.0,236.9387769727305
2020-09-28 00:30:00,4775.0,239.46,0.0,237.05424702656845
2020-09-28 00:45:00,4475.0,239.69,0.0,237.98378095996372
2020-09-28 01:00:00,4382.0,238.91,0.0,238.1627595434125
2020-09-28 01:15:00,4164.0,238.92,0.0,237.25631962078484
2020-09-28 01:30:00,4017.0,239.04,0.0,237.33137515577945
2020-09-28 01:45:00,4183.0,239.4,0.0,237.5623152634553
2020-09-28 02:00:00,4072.0,238.85,0.0,237.84521689535825
2020-09-28 02:15:00,4009.0,238.91,0.0,237.21590510194162
2020-09-28 02:30:00,4285.0,239.2,0.0,237.5045802365364
2020-09-28 02:45:00,3984.0,239.29,0.0,237.66046480921761
2020-09-28 03:00:00,4115.0,239.1,0.0,237.89140491689344
2020-09-28 03:15:00,3967.0,239.0,0.0,237.64891780383374
2020-09-28 03:30:00,4523.0,239.2,0.0,237.52190074461205
2020-09-28 03:45:00,4419.0,238.68,0.0,237.7412938469041
2020-09-28 04:00:00,4541.0,238.58,0.0,236.95032397811437
2020-09-28 04:15:00,4251.0,239.39,0.0,237.19281109117398
2020-09-28 04:30:00,4117.0,239.63,0.0,237.7586143549798
2020-09-28 04:45:00,3817.0,239.6,0.0,238.13389202995305
2020-09-28 05:00:00,4177.0,239.42,0.0,237.97800745727184
2020-09-28 05:15:00,3974.0,239.21,0.0,237.95491344650424
2020-09-28 05:30:00,4948.0,238.77,0.0,237.9260459330448
2020-09-28 05:45:00,5474.0,240.27,0.0,237.48725972846063
2020-09-28 06:00:00,5427.0,238.35,0.0,238.5322637156939
2020-09-28 06:15:00,5987.0,237.64,0.0,236.60391381660054
2020-09-28 06:30:00,6633.0,237.88,0.0,235.92841400164866
2020-09-28 06:45:00,6352.0,238.03,0.0,236.14780710394072
2020-09-28 07:00:00,6428.0,237.32,0.0,235.98037552587573
2020-09-28 07:15:00,7329.0,238.51,0.0,235.3106492136158
2020-09-28 07:30:00,7125.0,238.26,0.0,236.2401831470111
2020-09-28 07:45:00,10308.0,238.3,-520.0,235.6686063805133
2020-09-28 08:00:00,13529.0,237.57,-2060.0,235.691700391281
2020-09-28 08:15:00,11249.0,237.89,-3320.0,234.70443143096668
2020-09-28 08:30:00,7460.0,237.79,-5370.0,235.4203457647618
2020-09-28 08:45:00,8055.0,238.12,-7800.0,236.54040528698968
2020-09-28 09:00:00,15555.0,238.77,-10290.0,237.27364012886056
2020-09-28 09:15:00,16812.0,238.66,-11890.0,237.19858459386586
2020-09-28 09:30:00,27691.0,238.73,-14070.0,237.0657940319523
2020-09-28 09:45:00,20919.0,238.91,-14420.0,235.78407643435128
2020-09-28 10:00:00,16411.0,238.85,-20650.0,238.07038350034225
2020-09-28 10:15:00,22880.0,239.1,-29550.0,239.35787460063503
2020-09-28 10:30:00,26523.0,239.09,-32500.0,239.71583176753262
2020-09-28 10:45:00,20724.0,239.45,-33350.0,239.93522486982468
2020-09-28 11:00:00,21509.0,239.57,-37960.0,241.48829709394482
2020-09-28 11:15:00,18103.0,239.07,-49010.0,242.5563950919456
2020-09-28 11:30:00,28542.0,238.69,-64560.0,244.10946731606566
2020-09-28 11:45:00,36946.0,238.77,-79020.0,245.35077039482337
2020-09-28 12:00:00,41077.0,239.95,-89180.0,246.7364110408785
2020-09-28 12:15:00,40611.0,239.05,-91110.0,248.69362845343133
2020-09-28 12:30:00,42330.0,239.26,-94970.0,248.38763281076083
2020-09-28 12:45:00,53335.0,238.99,-98050.0,248.72249596689082
2020-09-28 13:00:00,39361.0,238.66,-90940.0,247.39459034775464
2020-09-28 13:15:00,48431.0,238.47,-94850.0,248.58393190228531
2020-09-28 13:30:00,30527.0,238.51,-85320.0,246.97312465124625
2020-09-28 13:45:00,48263.0,238.7,-95210.0,249.13818816070733
2020-09-28 14:00:00,20597.0,238.93,-76270.0,246.85188109471642
2020-09-28 14:15:00,46747.0,238.63,-98880.0,249.84832899181058
2020-09-28 14:30:00,33252.0,238.65,-87770.0,248.13937219500932
2020-09-28 14:45:00,39598.0,238.93,-93180.0,248.93611556649097
2020-09-28 15:00:00,38455.0,239.31,-88440.0,249.18437618224246
2020-09-28 15:15:00,40675.0,238.97,-81780.0,247.9834876223281
2020-09-28 15:30:00,27851.0,239.07,-76680.0,246.92693662971107
2020-09-28 15:45:00,36826.0,239.32,-79880.0,248.17978671385256
2020-09-28 16:00:00,35305.0,239.32,-72870.0,247.40036385044655
2020-09-28 16:15:00,38575.0,238.61,-69500.0,245.85306512901838
2020-09-28 16:30:00,40333.0,239.03,-62470.0,243.85543319762226
2020-09-28 16:45:00,38205.0,239.13,-56540.0,243.24344191228127
2020-09-28 17:00:00,45062.0,239.01,-51920.0,243.1395188638271
2020-09-28 17:15:00,27836.0,239.01,-31690.0,240.252767517879
2020-09-28 17:30:00,34904.0,238.89,-29460.0,240.02760091289505
2020-09-28 17:45:00,24529.0,238.73,-13430.0,237.6200502903743
2020-09-28 18:00:00,18670.0,238.56,-7080.0,236.1535806066326
2020-09-28 18:15:00,22287.0,239.25,-6850.0,235.84758496396213
2020-09-28 18:30:00,20023.0,238.64,-3560.0,235.50694830514027
2020-09-28 18:45:00,20795.0,238.43,-850.0,234.42152979906373
2020-09-28 19:00:00,45349.0,237.27,-1120.0,234.13862816716085
2020-09-28 19:15:00,50240.0,237.59,-450.0,227.510647076864
2020-09-28 19:30:00,49719.0,236.9,-90.0,227.3605360068746
2020-09-28 19:45:00,47505.0,237.34,240.0,227.118048893815
2020-09-28 20:00:00,49611.0,238.17,-150.0,227.63766413608562
2020-09-28 20:15:00,48528.0,236.39,-10.0,228.53833055602144
2020-09-28 20:30:00,34345.0,236.62,850.0,227.21619843957725
2020-09-28 20:45:00,21394.0,238.17,-130.0,230.0625352666821
2020-09-28 21:00:00,16726.0,239.78,-170.0,234.46771782059892
2020-09-28 21:15:00,16530.0,239.4,-170.0,236.44225574122746
2020-09-28 21:30:00,16449.0,239.55,-170.0,236.3845207143085
2020-09-28 21:45:00,14607.0,240.09,-170.0,236.7424778812061
2020-09-28 22:00:00,10802.0,239.71,-30.0,237.5507682580715
2020-09-28 22:15:00,10088.0,238.97,850.0,237.14662306963882
2020-09-28 22:30:00,9627.0,239.65,-100.0,236.6731958489033
2020-09-28 22:45:00,8127.0,240.33,-170.0,237.79325537113118
2020-09-28 23:00:00,6563.0,240.48,-180.0,238.74588331529404
2020-09-28 23:15:00,4932.0,240.27,-170.0,238.8382593583644
2020-09-28 23:30:00,4729.0,240.06,640.0,238.9190883960509
2020-09-28 23:45:00,3623.0,239.52,860.0,238.7112422991427
2020-09-29 00:00:00,4313.0,238.52,-30.0,237.7643878576717
2020-09-29 00:15:00,4234.0,238.97,-170.0,237.4641657176931
2020-09-29 00:30:00,4214.0,239.03,-170.0,237.6258237930662
2020-09-29 00:45:00,4682.0,239.67,-170.0,237.68933232267705
2020-09-29 01:00:00,4555.0,239.12,-180.0,238.31864411609368
2020-09-29 01:15:00,4900.0,239.38,-30.0,237.5507682580715
2020-09-29 01:30:00,3753.0,239.77,850.0,237.94336644112045
2020-09-29 01:45:00,4309.0,240.33,-140.0,238.38215264570462
2020-09-29 02:00:00,4732.0,239.02,-170.0,239.12693449295918
2020-09-29 02:15:00,4168.0,238.94,-170.0,237.66046480921761
2020-09-29 02:30:00,4618.0,239.08,-170.0,237.86831090612583
2020-09-29 02:45:00,4063.0,239.3,650.0,237.5969562796067
2020-09-29 03:00:00,3530.0,238.4,850.0,237.80480237651497
2020-09-29 03:15:00,4367.0,239.56,30.0,237.24477261540105
2020-09-29 03:30:00,4594.0,239.36,-170.0,238.15121253802874
2020-09-29 03:45:00,4166.0,239.45,-170.0,237.97800745727184
2020-09-29 04:00:00,3999.0,239.55,-170.0,238.0068749707313
2020-09-29 04:15:00,4318.0,238.18,-170.0,237.93181943573668
2020-09-29 04:30:00,5094.0,238.57,-40.0,236.80021290812505
2020-09-29 04:45:00,3454.0,238.33,840.0,237.18126408579013
2020-09-29 05:00:00,4010.0,238.27,-30.0,236.90413595657918
2020-09-29 05:15:00,4259.0,239.14,-170.0,237.0369265184928
2020-09-29 05:30:00,4050.0,239.05,-170.0,237.78748186843933
2020-09-29 05:45:00,6068.0,238.36,-170.0,237.6431443011419
2020-09-29 06:00:00,5894.0,238.48,370.0,236.65010183813567
2020-09-29 06:15:00,5263.0,237.74,850.0,236.92145646465485
2020-09-29 06:30:00,5144.0,239.09,320.0,236.28637116854625
2020-09-29 06:45:00,4677.0,240.88,-170.0,237.59118277691482
2020-09-29 07:00:00,7971.0,239.6,-180.0,239.66964374599743
2020-09-29 07:15:00,8151.0,237.39,-170.0,237.7412938469041
2020-09-29 07:30:00,8087.0,237.89,-170.0,235.48385429437266
2020-09-29 07:45:00,10531.0,238.4,-160.0,235.7378884128161
2020-09-29 08:00:00,16498.0,239.59,420.0,236.27482416316246
2020-09-29 08:15:00,20913.0,239.58,-900.0,236.14780710394072
2020-09-29 08:30:00,12040.0,238.82,-1800.0,235.91686699626493
2020-09-29 08:45:00,11723.0,238.72,-2570.0,236.29214467123813
2020-09-29 09:00:00,13140.0,238.93,-2680.0,236.29214467123813
2020-09-29 09:15:00,17685.0,238.77,-2450.0,236.2228626389354
2020-09-29 09:30:00,14776.0,238.78,-3050.0,235.55890982936728
2020-09-29 09:45:00,22100.0,238.72,-5840.0,235.743661915508
2020-09-29 10:00:00,19952.0,238.47,-7500.0,235.03352108440475
2020-09-29 10:15:00,22188.0,238.9,-8640.0,235.63396536436198
2020-09-29 10:30:00,17346.0,238.62,-8030.0,235.60509785090247
2020-09-29 10:45:00,16356.0,238.4,-8360.0,236.1824481200921
2020-09-29 11:00:00,18571.0,238.83,-7890.0,236.14780710394072
2020-09-29 11:15:00,18829.0,238.99,-8270.0,236.46534975199503
2020-09-29 11:30:00,20619.0,238.69,-9980.0,236.2113156335516
2020-09-29 11:45:00,24151.0,238.84,-12960.0,236.29791817393001
2020-09-29 12:00:00,21019.0,239.29,-14140.0,236.58659330852487
2020-09-29 12:15:00,21465.0,239.34,-13250.0,237.85676390074204
2020-09-29 12:30:00,21416.0,239.27,-13530.0,237.95491344650424
2020-09-29 12:45:00,18368.0,239.47,-14080.0,237.7412938469041
2020-09-29 13:00:00,12871.0,239.48,-14920.0,238.10502451649361
2020-09-29 13:15:00,11178.0,239.7,-19660.0,239.35787460063503
2020-09-29 13:30:00,15619.0,239.59,-24230.0,240.697327225155
2020-09-29 13:45:00,17301.0,239.57,-26610.0,240.697327225155
2020-09-29 14:00:00,13607.0,239.63,-30670.0,240.8532117978362
2020-09-29 14:15:00,13160.0,239.7,-44340.0,242.92589926422696
2020-09-29 14:30:00,29506.0,239.73,-61020.0,245.83574462094268
2020-09-29 14:45:00,23464.0,239.98,-62030.0,245.60480451326683
2020-09-29 15:00:00,33530.0,239.81,-66580.0,246.7421845435704
2020-09-29 15:15:00,14631.0,239.72,-61660.0,246.15906077168887
2020-09-29 15:30:00,43001.0,239.65,-72820.0,247.93152609810105
2020-09-29 15:45:00,25440.0,239.98,-51770.0,244.6868175852553
2020-09-29 16:00:00,36546.0,239.8,-52980.0,244.79074063370945
2020-09-29 16:15:00,32963.0,239.58,-42860.0,242.4005105192644
2020-09-29 16:30:00,25002.0,239.81,-34390.0,241.20539546204185
2020-09-29 16:45:00,26673.0,239.26,-34480.0,241.69614319085304
2020-09-29 17:00:00,39413.0,238.87,-29590.0,240.81857078168483
2020-09-29 17:15:00,32481.0,239.24,-22770.0,237.98378095996372
2020-09-29 17:30:00,22187.0,239.37,-17200.0,238.0761570030341
2020-09-29 17:45:00,22876.0,237.97,-15000.0,238.04151598688276
2020-09-29 18:00:00,23501.0,237.73,-12860.0,236.29791817393001
2020-09-29 18:15:00,23071.0,238.92,-8910.0,235.16053814362652
2020-09-29 18:30:00,20581.0,238.92,-5810.0,236.2113156335516
2020-09-29 18:45:00,22811.0,238.79,-3440.0,235.8764524774216
2020-09-29 19:00:00,19249.0,238.35,-1770.0,234.87763651172355
2020-09-29 19:15:00,42838.0,237.5,-650.0,234.0000641025553
2020-09-29 19:30:00,47710.0,237.75,580.0,229.31775341942745
2020-09-29 19:45:00,45753.0,237.83,850.0,228.90206122561096
2020-09-29 20:00:00,45114.0,238.02,130.0,229.26579189520044
2020-09-29 20:15:00,45623.0,238.3,-150.0,229.66416358094125
2020-09-29 20:30:00,39787.0,238.39,-160.0,229.94129171015226
2020-09-29 20:45:00,41410.0,238.3,-160.0,229.99902673707126
2020-09-29 21:00:00,22406.0,238.61,-160.0,230.0278942505307
2020-09-29 21:15:00,18509.0,238.71,-160.0,234.6120553878964
2020-09-29 21:30:00,20106.0,238.33,440.0,235.6166448562863
2020-09-29 21:45:00,15066.0,238.01,520.0,234.3349272586853
2020-09-29 22:00:00,12401.0,238.85,-150.0,235.09702961401558
2020-09-29 22:15:00,11492.0,238.53,-180.0,236.42493523315173
2020-09-29 22:30:00,8749.0,239.22,-160.0,236.4711232546869
2020-09-29 22:45:00,8310.0,238.89,-100.0,237.51035373922824
2020-09-29 23:00:00,6809.0,239.62,860.0,237.14662306963882
2020-09-29 23:15:00,6589.0,240.17,730.0,238.2840030999424
2020-09-29 23:30:00,6181.0,240.07,-170.0,238.861353369132
2020-09-29 23:45:00,6345.0,239.48,-170.0,238.74588331529404
2020-09-30 00:00:00,7057.0,240.31,-180.0,238.249362083791
2020-09-30 00:15:00,6352.0,239.68,-170.0,238.8959943852834
2020-09-30 00:30:00,6595.0,239.36,-180.0,238.249362083791
2020-09-30 00:45:00,7200.0,239.61,310.0,238.191627056872
2020-09-30 01:00:00,5698.0,239.73,590.0,238.191627056872
2020-09-30 01:15:00,6184.0,240.0,-170.0,238.46875518608303
2020-09-30 01:30:00,7213.0,240.11,-180.0,238.62463975876426
2020-09-30 01:45:00,6142.0,240.24,-170.0,238.5553577264615
2020-09-30 02:00:00,7610.0,240.08,-100.0,238.8844473798996
2020-09-30 02:15:00,5981.0,239.86,850.0,238.5091697049263
2020-09-30 02:30:00,5068.0,239.58,820.0,238.243588581099
2020-09-30 02:45:00,6583.0,239.43,-170.0,238.14543903533686
2020-09-30 03:00:00,5662.0,239.08,-170.0,237.9260459330448
2020-09-30 03:15:00,5534.0,238.87,-150.0,237.6085032849905
2020-09-30 03:30:00,7648.0,238.81,0.0,237.4410717069255
2020-09-30 03:45:00,5793.0,239.17,0.0,237.2794136315524
2020-09-30 04:00:00,7063.0,238.47,0.0,237.61427678768243
2020-09-30 04:15:00,6477.0,238.14,0.0,236.5923668112168
2020-09-30 04:30:00,6405.0,238.29,0.0,236.42493523315173
2020-09-30 04:45:00,7378.0,238.18,0.0,236.5981403139086
2020-09-30 05:00:00,5819.0,238.67,0.0,236.56927280044917
2020-09-30 05:15:00,7500.0,238.46,0.0,236.95032397811437
2020-09-30 05:30:00,5691.0,240.96,0.0,236.92145646465485
2020-09-30 05:45:00,5643.0,239.21,0.0,239.38096861140264
2020-09-30 06:00:00,7864.0,238.72,0.0,237.60272978229858
2020-09-30 06:15:00,7259.0,237.98,0.0,237.03115301580087
2020-09-30 06:30:00,8419.0,238.34,0.0,236.2632771577787
2020-09-30 06:45:00,6301.0,238.75,0.0,236.80021290812505
2020-09-30 07:00:00,8612.0,238.07,0.0,237.1870375884821
2020-09-30 07:15:00,9093.0,237.84,0.0,236.136260098557
2020-09-30 07:30:00,8675.0,238.45,0.0,236.01501654202715
2020-09-30 07:45:00,7116.0,238.15,-350.0,236.91568296196297
2020-09-30 08:00:00,14917.0,237.53,-1240.0,236.46534975199503
2020-09-30 08:15:00,19544.0,237.21,-2760.0,234.50813233944217
2020-09-30 08:30:00,15883.0,237.35,-4670.0,234.13862816716085
2020-09-30 08:45:00,9894.0,237.74,-5720.0,234.74484594980996
2020-09-30 09:00:00,16583.0,237.93,-16430.0,236.62123432467618
2020-09-30 09:15:00,22215.0,238.32,-22680.0,237.7297468415203
2020-09-30 09:30:00,28237.0,238.06,-31790.0,238.38792614839645
2020-09-30 09:45:00,28545.0,238.13,-38830.0,238.9941439310456
2020-09-30 10:00:00,27369.0,238.57,-45780.0,240.23544700980332
2020-09-30 10:15:00,28238.0,238.63,-52140.0,242.0714208658263
2020-09-30 10:30:00,32115.0,239.28,-56790.0,242.82197621577282
2020-09-30 10:45:00,30746.0,239.07,-60880.0,243.7630571545519
2020-09-30 11:00:00,32251.0,238.76,-65250.0,244.27689889413068
2020-09-30 11:15:00,32020.0,238.66,-69260.0,244.34040742374148
2020-09-30 11:30:00,34704.0,238.92,-73050.0,245.40273191905044
2020-09-30 11:45:00,39003.0,239.24,-77200.0,245.22375333560169
2020-09-30 12:00:00,36121.0,239.93,-79010.0,246.07245823131043
2020-09-30 12:15:00,36036.0,240.56,-80700.0,247.8968850819496
2020-09-30 12:30:00,39325.0,238.37,-83300.0,248.44536783767975
2020-09-30 12:45:00,36562.0,238.1,-84020.0,245.91080015593727
2020-09-30 13:00:00,40177.0,238.61,-84780.0,246.5516589547378
2020-09-30 13:15:00,37986.0,238.29,-84810.0,246.77682555972174
2020-09-30 13:30:00,39042.0,238.25,-84660.0,246.2110222959159
2020-09-30 13:45:00,38409.0,238.26,-85260.0,246.66135550588382
2020-09-30 14:00:00,40517.0,238.25,-84890.0,247.0597271916247
2020-09-30 14:15:00,39568.0,237.94,-84660.0,246.40154788474845
2020-09-30 14:30:00,37675.0,237.82,-82560.0,246.0031761990076
2020-09-30 14:45:00,35469.0,238.25,-81230.0,246.2572103174511
2020-09-30 15:00:00,35494.0,238.62,-78970.0,246.707543527419
2020-09-30 15:15:00,34393.0,238.77,-76830.0,246.85188109471642
2020-09-30 15:30:00,31605.0,238.23,-72640.0,246.5805264681973
2020-09-30 15:45:00,35797.0,238.1,-69530.0,245.72604806979663
2020-09-30 16:00:00,35716.0,239.36,-64070.0,244.1267878241414
2020-09-30 16:15:00,32422.0,240.45,-58980.0,244.26535188874686
2020-09-30 16:30:00,34664.0,240.05,-54500.0,245.03322774676911
2020-09-30 16:45:00,31843.0,239.38,-50040.0,243.81501867877896
2020-09-30 17:00:00,38014.0,237.79,-43580.0,242.82197621577282
2020-09-30 17:15:00,33455.0,238.92,-36960.0,239.19044302257007
2020-09-30 17:30:00,30255.0,239.43,-30560.0,239.917904361749
2020-09-30 17:45:00,24731.0,239.56,-24340.0,239.1731225144944
2020-09-30 18:00:00,28182.0,238.85,-18340.0,239.24240454679713
2020-09-30 18:15:00,27907.0,238.09,-12120.0,236.20554213085967
